empresa_id,fecha_fundacion,cnae,cp,base_revenue,cagr_10y_pct
6155256,2011-02-20,8510,12968,920937,8.22
10555792,2010-04-16,4759,05395,747765,11.44
7739094,2011-06-27,7990,24872,912792,5.39
23398,2025-09-19,9525,09936,708878,1.1
5001092,2025-09-19,9003,02306,371184,5.04
15086319,2002-05-05,1623,35363,146536,10.8
11161542,2000-01-01,9003,05514,80867,7.67
14578067,2016-09-14,7111,36370,581535,14.48
12232115,2020-05-05,9512,27336,710803,-1.29
13055815,2005-04-11,2410,44371,701850,7.76
5408376,1994-11-02,2433,43785,592176,9.73
11528520,2014-04-07,8230,27661,958822,8.12
13453631,2024-08-03,2014,16500,921380,-1.58
15933263,2009-07-08,8413,37992,781494,8.21
4884968,2014-04-28,8129,43849,544185,4.47
15859358,2024-05-15,4711,02071,51311,3.47
15286592,2022-10-10,9601,16426,411487,9.77
15280790,1988-06-06,1721,14794,900952,1.78
7446130,1992-05-25,6810,43738,213427,8.7
5001093,1988-08-12,8730,19228,134113,9.33
11863423,2016-06-09,6832,01098,763607,-4.52
16531873,2021-12-09,7711,04281,436822,6.07
13596620,2014-09-21,6209,30839,744647,-2.25
10254269,2001-01-17,8219,44604,357453,-1.84
5001094,2000-11-25,6810,30341,560871,6.16
6367760,2025-05-18,2899,24269,912698,13.22
5872685,2010-11-24,4771,15301,693898,7.11
4542444,1981-05-01,7711,31366,207902,-2.68
14149880,2013-06-05,6810,41170,943461,10.24
5001095,2021-06-23,7219,04184,173180,1.65
7943432,2001-10-20,4321,18476,208981,2.45
5001096,2019-11-06,2611,38176,157028,12.05
9244759,1996-12-31,4211,07966,706867,-0.06
5001097,2016-03-07,6411,22047,893573,-0.27
13888664,2005-12-07,8810,19721,832490,3.53
8228978,1998-12-27,6492,15432,814384,-0.79
16563798,2000-06-07,9311,37384,444000,-4.4
10112919,1999-04-14,4690,40239,305837,12.09
4433161,1992-11-13,3600,23533,950536,9.29
5001098,2013-10-05,8121,06068,701294,-0.11
136206,2005-04-07,5812,02852,758409,12.69
5001099,2009-10-06,7820,36297,238483,-3.8
10096739,2003-06-19,6411,06613,945748,4.49
5001100,1989-01-30,2229,47679,231690,10.57
9727723,2013-02-12,7711,12657,834398,-4.96
175450,2010-07-17,1623,17797,643951,4.82
5001101,2001-03-05,1413,52308,58731,-4.08
7512704,2019-03-26,8230,14429,427941,11.08
5001102,2008-10-21,5811,20882,154181,2.56
9871558,,2790,18276,53360,8.67
5001103,2018-06-10,6209,06738,438201,2.39
12560309,2010-11-19,6831,23243,633590,-4.49
5001104,2015-02-10,5610,32085,716681,5.54
9852461,2020-11-28,3514,06606,592929,12.18
5839235,2011-06-02,1411,16586,894165,-4.07
14397518,2014-09-09,7410,51871,540648,11.58
5001105,2002-11-01,3600,19331,823404,7.98
5001106,,7010,27881,411876,14.56
5001107,2013-01-24,8532,20803,994179,3.68
5001108,2007-12-31,4321,45888,134374,7.54
7248869,2018-02-22,4649,01017,544915,0.08
4853623,2019-10-09,6311,12643,52633,1.65
5001109,1990-03-22,2410,20686,803171,3.64
6579278,2019-03-14,9602,02803,410373,-1.11
7288081,1979-01-25,8421,46148,548886,8.97
14478603,2002-09-24,6520,22313,680422,2.75
5001110,2023-07-18,9521,11475,661906,10.17
10032644,2011-03-28,5819,05027,611390,8.96
7462350,1980-09-06,6492,45230,938066,-1.26
8442481,1994-05-01,2932,05548,421373,-1.6
12445220,1966-01-02,7729,02031,265223,11.49
11456243,2004-02-15,8532,14389,164332,10.8
5001111,2004-03-16,7211,36186,894138,10.17
14725163,2017-03-05,8899,01494,767217,-0.65
9567347,2002-04-04,8552,03338,296126,9.86
4464573,1994-02-02,7990,32994,796439,10.23
15987961,2024-08-18,6622,28744,229065,8.02
16178931,2011-09-26,8622,48915,854811,-2.05
7840121,2001-04-20,1310,13778,956334,12.0
4669988,2022-05-28,7721,02809,903376,14.51
5001112,2024-11-20,4511,34278,229740,0.71
5001113,1998-04-21,4329,10125,834285,4.22
11357913,2003-09-14,9420,15340,119852,9.47
9458751,2006-10-06,6201,08477,945965,-0.49
10894655,2008-05-07,6202,08232,166522,2.64
13462415,2009-08-24,7911,17934,601550,-1.41
8991037,1979-04-20,1721,42026,870756,4.99
10074039,2016-07-14,7721,48868,102277,5.34
16708074,1980-03-06,8520,34901,739728,0.06
5001114,2008-06-03,8690,33640,524137,-0.37
13272251,2020-08-26,7211,12532,616136,10.8
5001115,2012-06-16,6622,44366,585306,14.17
5001116,2015-07-30,8230,23713,891714,2.34
5001117,2012-06-13,9601,05091,55451,10.49
5001118,2008-03-15,8560,41180,827927,-4.55
13301116,1992-04-08,9411,03238,553675,-3.27
7613864,2004-01-09,5630,41195,522309,6.54
16470738,2009-04-04,4941,34925,700186,3.25
5001119,2021-08-31,6311,40781,120704,10.55
14966101,2021-01-22,1083,17730,292339,12.37
9474724,2001-06-23,4759,27130,330626,14.86
8613734,2005-10-04,8220,37693,226461,-3.08
14882009,2002-10-28,7112,29875,690092,-2.95
14826655,2014-03-09,7820,35332,204097,-1.6
7974777,2015-09-11,7810,31677,339346,2.44
13909418,2012-07-26,7990,39980,258737,3.54
10656529,2014-08-03,4931,52465,550808,13.44
13776738,1990-12-21,7120,33490,330915,14.65
5574102,2005-01-04,2120,18884,290761,-4.06
14056479,1992-03-23,8211,32252,848209,5.3
265863,2024-02-27,8552,40123,598426,3.85
15681661,2017-04-19,5911,32796,138884,-3.51
4609164,2011-05-06,5210,52838,313055,6.79
5001120,1993-07-26,4711,30028,867703,-1.89
7604916,2007-10-23,2740,24368,671955,13.86
11507399,2005-06-09,9329,35833,949611,-1.01
4971031,1976-08-27,8020,18952,820300,9.21
4687787,2024-08-26,7732,22144,674333,-4.18
6558619,2021-11-05,1071,35762,70932,0.57
13632596,2018-09-08,4519,06427,207603,12.9
16148868,2017-04-19,4612,23857,928658,2.91
16010460,2020-02-18,7430,03157,585509,10.27
10091026,2008-07-24,7912,02832,780821,10.03
10941823,2020-07-10,6920,09978,266466,0.25
5684634,2022-05-28,8412,32200,738478,5.99
7572055,2020-07-23,7712,13221,59317,4.06
15159384,2014-04-09,2511,20889,837179,7.43
15267161,2015-08-13,4751,23062,210179,4.09
8296948,2016-04-20,4520,05293,201606,4.9
4961703,2001-05-05,1101,18040,957808,-4.26
13168196,2021-12-18,5812,05007,364641,3.54
11352693,1995-09-03,2630,12312,343985,10.79
8971928,2019-09-20,7740,06864,954484,12.21
5001121,2017-02-20,2630,28992,555610,-0.53
4630984,2004-12-09,9522,49172,884957,9.51
8907646,2001-11-22,2042,25481,602386,-0.27
14005095,2006-12-31,4511,42647,278045,11.79
12582993,2019-02-12,6831,42992,266943,5.96
8836665,2025-09-19,0125,03984,393545,4.72
15054473,2020-04-05,6622,30113,613708,8.91
5001122,2012-09-05,5610,44847,445093,0.5
14389458,1999-07-26,6621,15904,460939,3.67
5001123,2009-07-02,4939,39898,888088,0.4
16057955,2015-06-17,7990,40646,862317,14.81
13103155,2008-06-09,6910,35088,164180,-3.56
11474913,2003-02-10,7739,30279,757693,10.8
5001124,2009-05-22,6209,12418,893193,4.15
5355818,2005-04-17,1920,19157,730582,8.96
4744710,2005-08-30,8560,10870,681257,-3.01
5001125,1998-05-07,8622,27695,50742,12.64
10531262,1995-05-10,3320,09318,79916,-4.72
10865517,2019-10-28,4519,07627,249434,7.1
13280056,2013-04-17,7912,18540,695603,9.95
5001126,2013-11-01,7111,40901,161665,5.77
12925656,2023-04-02,6190,10842,719155,3.15
15901478,2000-04-09,4711,35385,703971,-1.1
14880957,2023-12-30,6820,41633,137808,1.32
4747606,2023-04-27,8690,04810,293709,-1.57
4435195,2006-10-30,7219,26140,812022,-2.33
15967485,2015-12-30,4799,39682,492951,11.21
4451799,2017-07-10,2410,29127,268254,7.65
5639087,2015-08-21,7320,45913,700920,10.41
10010124,2002-05-31,9603,46459,541207,8.1
9261065,2022-12-28,1413,10649,533493,-3.17
6200947,2009-04-21,3600,32653,847133,12.58
12930763,1987-04-02,4211,39678,117560,7.84
9185553,2009-05-05,4939,46831,963961,2.09
15789658,1976-05-04,5621,35774,693438,12.02
4463503,2017-04-07,4291,45965,622248,5.68
4369542,2012-06-25,7732,23821,693256,-3.07
11932452,1986-07-11,4646,40697,231740,-0.81
8506969,2008-11-14,6622,41024,395345,-2.85
10176630,2005-07-30,2410,10090,815742,3.66
9041015,2014-01-31,5819,50073,926283,8.75
9158852,2011-01-13,1310,23562,996790,0.45
14737872,1993-02-14,4799,04330,178279,10.88
5001127,1985-12-07,5630,11795,400365,3.75
14505353,2024-01-10,6520,21891,909637,1.05
6953368,2020-07-29,1310,33798,932235,10.65
5001128,2007-06-15,8690,39768,547284,6.98
442982,2005-02-17,5911,26145,933755,9.88
11868466,2007-08-02,3320,32628,877447,14.03
9210299,2003-12-12,4321,40167,974381,14.67
5739208,2019-12-02,5621,52615,432998,-0.05
13989098,2009-12-17,5911,29478,463382,4.8
14241996,2001-11-13,1101,16094,75472,6.25
10621440,1975-05-25,2599,44033,986858,7.41
7679728,2021-05-28,9603,33428,583227,-3.68
10496933,2012-09-30,5630,51549,498821,10.6
14080794,1997-09-30,2811,25907,363571,5.23
9863084,2009-08-15,1101,03050,205627,-1.58
13661773,2008-05-11,7430,47822,84863,5.88
5161017,2012-03-02,1411,18327,513011,4.83
5001129,1990-09-01,7022,44941,945579,-0.13
5001130,2017-06-02,9521,11177,853674,-2.96
7041803,2001-09-29,9411,25460,621565,8.5
9520035,2010-04-27,8413,20100,428147,4.85
9872693,2010-05-02,9609,40139,556888,7.15
10556153,2023-09-13,4673,19751,306914,-2.3
5001131,1978-03-29,4617,18381,52336,-4.53
7672657,1989-03-09,8552,37377,470991,12.77
7628132,1995-10-31,9003,48546,645800,10.49
6252871,2004-01-12,9511,13779,591535,9.88
11987789,2019-03-26,7211,52006,860490,3.91
4888347,2003-12-30,7721,41607,212037,6.56
8285957,2018-07-20,8622,44436,763660,9.01
9300788,2017-11-17,2811,03701,267095,3.56
5175507,2019-10-27,7410,34926,912690,9.86
12895925,2015-12-15,0125,08876,246899,1.81
14368518,2009-08-23,1419,30149,615261,11.44
7895720,1998-10-05,1419,47887,335045,1.84
12439929,2019-09-27,3600,12403,998230,9.32
5001132,2010-09-13,8020,13220,780498,0.67
6560347,2008-07-02,7211,42888,853418,6.48
7055374,2022-01-24,2630,51754,687890,-4.47
5001133,1990-05-02,1011,12945,707799,-2.38
5001134,2010-07-12,4778,18412,789423,12.54
5001135,1995-12-31,7490,25426,891701,12.47
16562638,1997-12-30,9329,49195,209374,1.15
7981215,2004-09-16,8532,21367,850108,3.61
13595759,1990-07-10,4931,47646,503883,11.17
7960837,1991-08-16,8610,38312,208522,1.76
5078479,1990-12-20,8220,14782,64834,3.69
6046838,2025-09-19,7912,41037,607735,12.08
10474004,2022-02-27,8623,16303,401486,-1.18
5001136,2000-08-02,8621,08592,134988,4.98
9910238,2018-09-12,7712,33537,757841,-1.85
6829632,2012-09-15,4399,40994,371996,4.78
15012133,1985-02-17,3600,27506,527953,10.38
5001137,2000-04-20,6621,28989,872681,6.02
5001138,1995-12-25,9420,32251,189362,-4.99
5001139,2014-03-09,7022,52319,913149,14.0
10587822,2020-05-13,8891,45229,754907,6.36
8544379,2015-10-06,8531,18152,991687,9.56
5001140,2004-08-31,8413,42825,968791,13.15
7971083,2001-12-07,8413,44685,863575,5.71
4501368,1968-10-18,8891,07423,276810,-4.94
5001141,2004-10-09,5811,46444,501356,6.88
9186033,1998-12-14,4329,32725,643857,3.48
5676109,2021-07-04,4931,50242,639395,6.61
4592553,2017-09-09,3211,45316,238382,8.51
10982696,2007-06-28,8730,05745,312179,8.5
15033934,2018-02-10,7712,23569,409603,7.98
5001142,2024-12-11,2016,33420,372413,3.5
6811766,2021-02-02,4759,17766,91669,3.63
8806206,2007-07-25,8710,49156,574524,-2.16
7503293,2017-08-18,4631,48034,302680,-1.29
6305696,2014-06-30,8710,19677,878671,0.07
5001143,2017-06-28,4221,09032,590032,0.17
8878557,2014-03-13,4690,12306,158660,11.41
5001144,2003-12-26,6201,21629,861578,0.36
6387357,2019-11-14,9522,12044,519846,7.54
10746858,1983-05-30,4221,33744,113305,-2.65
5001145,1997-03-18,9602,09252,111639,12.62
11425526,1998-07-29,6010,18287,529223,11.9
6404254,2019-03-17,1413,31709,228930,-0.15
11350651,2019-10-04,8219,07781,149541,10.87
5001146,1996-11-26,8219,44312,858767,7.58
5001147,2015-12-14,8810,51915,374761,7.34
5001148,2003-03-25,6010,48510,292706,8.59
5165164,1997-01-23,7112,42253,107658,-4.88
5001149,1994-12-06,3600,38685,970173,14.78
10636729,1993-08-25,5829,37110,696739,-3.52
5001150,2008-06-10,2630,45128,918356,8.43
13000900,2022-09-20,4617,12556,890263,7.67
10409995,2020-03-06,4931,52116,216540,8.07
5001151,2022-10-05,9521,13802,600198,14.73
11391792,2011-09-02,7810,04089,304245,7.43
9397274,2011-02-14,2120,37566,940416,8.12
7082704,2020-06-05,4399,35493,412535,-2.41
5001152,2023-10-28,4519,19616,757314,-4.0
5001153,2014-11-27,7711,32535,331340,11.76
9698200,2011-08-31,6202,08222,841009,14.87
5001154,1988-11-10,4941,34045,177290,9.18
5001155,2005-10-15,3600,36030,359783,12.81
16462205,2005-10-17,2811,29023,447341,13.77
16033285,1995-07-13,4729,47862,499771,8.81
9367688,1978-02-13,9311,38262,307469,12.13
13999346,2016-06-10,4619,39841,841973,-3.32
5038844,2008-07-28,6209,02683,251564,-3.82
144640,2023-10-23,4741,44458,743328,12.01
15393971,2001-02-20,2790,20375,64985,8.02
14915633,2001-12-10,2511,18030,996365,2.71
9938862,2002-04-20,1391,02066,524235,11.07
13737867,2021-07-05,4772,32200,519113,-1.24
5713723,2008-08-23,6621,34677,969284,-1.99
13424633,2007-08-07,2932,28632,553022,7.37
5637328,2000-08-30,6110,14248,75799,-0.71
5001156,2014-07-11,7711,13888,402560,-2.83
9910044,2020-05-15,0125,23061,418274,0.25
13274794,2011-12-01,2630,02802,868901,1.34
7275275,2017-11-16,7740,09307,499829,7.13
8012266,2021-01-06,8421,31262,151511,5.56
5498113,2009-12-05,6612,34087,103690,2.63
5001157,2018-09-27,7712,35000,939396,3.77
4973584,2017-11-11,2110,03193,716929,-2.49
12253449,1987-12-13,8010,51255,793961,2.28
4747051,2010-10-18,8623,20821,530654,-2.24
5001158,1998-01-13,4724,11510,121515,10.54
9104144,1992-02-13,4941,28307,504344,14.33
5001159,2021-09-13,7729,52930,777643,-2.61
13050443,1995-12-26,6621,09273,628521,8.78
10916155,2020-11-12,6810,30454,736143,11.37
5205026,2010-11-21,9512,14464,240026,10.62
7579964,2006-03-07,4399,37209,568581,-1.25
7692303,2011-11-19,9602,32490,815564,7.36
11843035,2016-09-11,7729,22449,376250,14.03
16514566,2001-06-23,1721,49513,460880,4.66
9991595,2003-10-20,8899,07648,957071,14.83
13379610,2014-05-10,6622,01962,962242,6.62
7111891,2007-02-26,1083,01986,352678,7.07
9658312,1991-10-02,5229,40560,397493,-0.0
5001160,2018-09-27,2790,13076,997949,-2.12
11954748,2020-06-04,3320,38865,475567,5.51
255868,2004-06-05,1107,25175,376697,-4.02
12937477,1995-11-12,4619,40482,108967,14.21
5001161,2017-10-15,2351,11473,671949,-1.93
6729883,2013-06-27,6612,23283,225903,9.32
16453822,2011-01-05,8551,34735,955696,0.06
5001162,2016-11-17,9700,31145,549859,3.14
11041974,1996-10-21,2740,32244,845064,10.29
16737703,2009-07-01,1391,18682,412160,10.2
11272063,2007-12-11,9529,35535,286561,1.64
6415846,1963-12-19,1413,24514,853020,3.78
6907474,2004-02-15,9525,49673,79845,-0.51
5001163,2016-01-17,0111,18351,106088,14.3
14868720,2004-01-09,6010,23367,709530,11.63
7107977,1995-07-03,2351,02851,531235,-4.75
5001164,2015-08-17,7912,06041,645912,-0.12
4637107,2005-12-29,5229,50201,238073,14.61
7982274,2017-09-26,2120,42901,351270,-4.95
14964714,2009-04-21,6831,31423,340086,8.32
9892091,2013-07-25,6920,30531,655334,2.14
5931016,1987-03-01,6520,03160,807772,2.11
7124714,2005-09-24,6820,19719,623686,2.6
14358665,2014-07-19,5630,22633,879621,12.65
5870403,2022-04-14,8690,24264,98848,1.06
5050455,2020-10-23,8299,45414,838067,-3.94
10997325,2000-04-21,8421,51933,175416,0.89
15859589,2019-01-25,1721,46812,738867,11.85
7340709,2015-08-24,3320,01197,757841,6.0
6053229,2015-01-31,8690,18965,726625,2.46
5001165,1994-03-18,4612,04548,402832,11.28
5001166,2010-03-07,4391,18954,792413,10.66
5001167,2015-07-20,2014,05683,762493,8.73
10947047,1968-05-27,8520,26596,972966,1.88
4866397,2006-01-18,8610,43606,768093,5.14
5001168,2012-10-25,9529,23786,298991,9.81
5070975,2011-01-22,8610,31052,624402,6.78
7418703,1997-05-19,6820,42188,71219,-3.92
5001169,2019-05-26,6611,29197,78383,10.84
5001170,2019-11-22,4211,19707,790323,-4.64
8815738,2015-10-06,9521,44559,327761,12.7
10501761,2005-07-15,1812,09464,137790,14.15
5001171,2013-06-09,7729,24185,693722,12.36
13447094,2023-05-27,6511,05275,316524,-4.05
5001172,2004-11-08,5210,36184,111681,1.99
14475532,2017-11-16,7721,31727,707015,8.22
15570685,2013-03-03,6010,39975,216037,6.79
12000585,2011-09-03,3600,34669,583495,10.17
6481094,2005-05-05,8559,12697,100395,-1.08
11547615,2010-04-14,2630,10391,660098,1.68
9075039,2011-08-12,4939,36996,203395,1.43
5001173,2015-03-03,4639,41424,826480,-0.47
5001174,2005-11-27,6010,31502,694138,14.85
7651644,2002-03-26,4617,12101,743999,5.18
10649361,2003-05-25,9601,45508,331246,7.75
11593367,2005-06-05,8220,38707,962019,9.05
7256124,2014-01-18,1391,31985,152987,3.11
5001175,1982-12-25,4519,41001,213143,4.73
5001176,1997-11-30,6612,51823,271325,5.77
10930297,2004-03-01,4719,39133,336065,9.84
16242964,1988-12-01,7420,26240,375548,6.58
5001177,,4291,09280,309209,-4.21
11344646,2008-02-20,7219,34911,526407,0.92
3300335,2002-01-12,6910,47642,339822,10.32
5001178,2019-06-23,8690,15616,904706,2.71
15117712,2022-01-06,9420,18774,599990,8.79
6675131,2011-09-01,4799,33401,846470,4.37
9575626,2016-12-15,1310,29589,482676,-4.37
5001179,2020-05-15,3092,09151,763047,4.48
5001180,2023-02-15,2042,39530,778207,11.39
8140935,2004-05-14,4619,09557,584575,2.87
8780627,1982-12-24,7022,20559,173863,14.27
6321456,2008-10-12,1419,47645,308086,3.0
2266281,2018-09-27,4791,22781,473945,11.78
7662109,2005-04-26,3514,29252,187545,12.86
5001181,2001-02-28,7729,48682,611178,8.35
5001182,2000-09-28,5819,08699,393858,2.8
5001183,1998-12-05,7740,34174,415139,-4.22
4791500,2011-05-17,6209,22759,223489,2.16
5001184,2017-01-09,7500,11715,620207,3.78
12308109,2011-09-23,3092,18088,208779,11.28
10821046,2014-07-03,6622,49664,345104,3.09
12128880,2025-09-19,9602,46229,127175,-0.21
16338723,2022-03-04,7430,44798,788178,6.3
8724136,1994-08-20,4772,01198,588689,13.32
8927483,1995-05-28,5229,24816,901017,6.82
4680838,2019-07-06,4939,51483,226655,8.56
7168836,2005-04-24,9700,21894,336614,12.1
16629737,2019-11-03,1107,22386,709584,-4.73
13023740,2020-12-27,2433,22343,512336,14.27
7726124,2017-12-30,6831,19219,498144,-3.19
7216098,2006-03-13,5920,52059,369727,-2.61
15539614,2019-10-08,2910,50358,433653,1.66
5001185,2009-10-01,2433,47244,885975,8.91
8515814,2021-07-19,7712,07655,485988,1.18
11033356,2011-08-22,8421,11746,140316,12.64
13982998,1996-02-14,1411,45054,106394,13.77
5001186,2003-05-14,2511,34398,457778,2.94
5001187,2006-03-04,7820,23812,993235,0.36
5001188,2025-04-15,4772,03948,220222,9.13
14394300,2003-04-25,5819,08513,748008,-1.22
10464056,2007-03-25,7711,12895,270193,9.66
5001189,2016-03-28,9319,41509,905599,-2.84
5001190,1993-09-05,4391,18875,900210,5.99
10804415,2025-06-05,8121,47512,917603,-2.79
5001191,2018-12-22,4751,34167,291019,0.87
16719245,2009-10-13,4110,28123,510600,2.74
7812137,2003-11-19,7740,26514,799732,-2.6
8456879,1979-11-24,2932,49580,51041,-2.83
5001192,2006-07-18,7990,42194,635222,11.68
9883201,2004-05-24,9411,27867,97390,8.81
2717032,2009-06-27,6010,25103,191017,3.4
5001193,2008-11-23,8412,19762,851404,0.07
14253320,2009-02-15,8560,16632,907610,-2.61
7918688,2014-07-29,2910,27962,688910,-4.76
11787236,2003-02-20,7311,06410,341759,10.71
10089980,2015-11-03,7729,43121,196689,11.7
8019444,2008-09-14,4751,20584,955728,-1.98
15479319,1997-10-25,4910,06722,996207,12.97
5001194,1997-01-20,8690,05322,355376,0.1
5001195,2013-09-10,8292,48317,328323,5.76
4444470,2015-02-10,5610,41192,378201,9.54
5001196,2025-09-19,0125,27564,672702,10.73
5001197,1972-12-02,9529,27383,657043,-2.71
8126204,2007-04-21,9499,21112,550899,13.3
5001198,1991-05-17,8730,24416,68474,0.27
5001199,2025-09-19,9319,50321,876107,-0.05
8350879,2025-07-08,7430,27190,818458,13.71
8212717,2003-02-24,9499,50647,369303,10.8
15769912,1989-05-25,8559,14227,729564,1.16
8752740,2002-11-30,2630,04470,702088,11.11
5363961,2015-05-11,2120,35283,169691,1.44
4912276,2010-03-24,3220,45622,405822,-2.82
5001200,1984-03-09,5819,01992,750871,-2.85
8199454,2013-01-03,8891,37629,368709,5.27
13374189,2025-04-16,4711,51859,487773,10.9
5001201,2019-05-10,9523,22794,214801,14.74
9260143,1972-11-07,3030,36986,131259,-0.09
14596343,2004-04-07,5819,13917,261970,10.8
10826328,2021-09-20,4110,28947,963550,-1.37
16659670,1983-09-21,8230,44232,795378,10.91
12499347,2005-04-20,9001,48710,104431,10.06
5262677,2011-09-06,8621,10889,116607,-0.43
5001202,2009-06-11,9420,08461,244744,11.13
5001203,2018-06-21,4120,48664,133086,6.73
11451432,2022-07-08,8412,17370,482951,14.37
5001204,1990-03-30,6810,11813,150308,0.11
5001205,2017-02-05,7712,07769,969288,10.81
16707389,2010-01-07,4520,18706,306453,11.66
6543082,2015-12-02,1310,47622,899807,5.24
8505297,2008-07-23,6201,15880,701445,12.82
8365368,2006-04-26,3600,20654,690224,10.77
5001206,2009-01-08,5811,51185,489124,-3.95
9738078,,1920,05923,845300,0.06
239700,2004-09-03,2016,03748,201510,13.72
4895213,2024-09-01,4639,02779,272175,-4.24
5001207,2004-06-02,8299,45484,251515,1.14
12181087,2009-07-14,6820,44685,659080,-3.2
15708198,2010-10-03,9411,18324,972304,7.56
8975970,2011-09-03,6612,24079,568683,5.42
5001208,2019-09-08,8219,21048,776382,-3.26
5001209,2010-03-08,6201,51057,740375,8.98
8820761,2019-10-20,4673,06278,354288,-4.16
526064,2019-09-12,6920,14709,238785,8.1
11094397,1992-11-25,9003,26707,197044,-3.05
4463490,2018-06-20,1812,14885,694320,-0.62
9607286,1995-10-02,5621,41205,99025,5.32
12115780,2012-07-16,1011,06542,159132,7.9
7588315,2021-04-08,8430,13941,454180,7.5
11748339,2009-09-25,2016,48766,102597,11.74
5001210,2013-07-06,1391,43901,539453,6.62
5001211,2005-02-18,8552,51611,995844,11.81
5001212,2009-05-30,4719,34891,85855,11.91
11407459,2003-06-19,6619,01867,556393,6.73
9987246,2004-03-14,8219,12132,956857,14.79
16352613,2015-07-14,7111,28549,679195,11.3
16421841,2010-05-18,1413,17402,938704,14.15
15663618,2008-03-24,8622,44164,873339,-4.62
13491131,2015-04-07,4612,12423,850028,6.8
16420563,2002-12-07,5829,13844,270080,2.2
9958562,2005-12-06,1083,43024,473292,8.24
5001213,2009-04-13,8730,17468,778559,6.2
12489363,2017-09-11,5621,09048,533193,14.56
8004298,2018-10-27,2910,37488,176390,3.05
7160396,2001-04-08,7490,46446,233749,14.33
5001214,2018-09-24,6920,41377,66536,2.72
7101094,2025-08-08,4711,28623,958862,13.97
12466211,1995-10-27,6202,08306,472544,3.94
9437861,2022-05-13,4729,01994,464126,8.97
8731869,2010-03-24,1107,35417,788415,10.85
14788039,2010-05-09,4631,33552,684068,6.07
5001215,2009-09-28,9521,52021,564432,1.21
5297344,1989-12-21,8423,34788,148567,4.17
5001216,2016-04-22,4741,07774,371644,6.48
7911852,2004-07-13,2410,39853,993099,12.51
5001217,1994-05-12,8532,23128,387184,4.02
13250362,1991-02-23,1920,44341,316490,9.28
5001218,1996-03-07,1107,04836,596416,-2.11
5001219,2005-10-15,9311,06836,435769,2.38
5001220,2003-05-22,4120,34351,818816,8.49
9769165,1994-10-29,5610,05483,899917,12.77
13529954,2006-01-16,9412,48475,741638,-1.9
4659374,2005-05-30,7311,13877,200967,-2.42
12563528,2015-10-05,6831,09064,870941,11.33
14795698,1990-04-23,9319,30787,634329,6.53
5001221,2020-03-21,6110,46882,778199,14.26
5001222,1997-01-20,6621,39771,981916,14.15
12565178,1987-08-03,8423,17296,944148,3.21
14497225,2012-05-30,8292,17059,582423,4.24
16037017,2010-03-05,9411,46055,639331,9.45
6925954,2011-03-28,7711,05209,250644,-2.58
14640927,2000-11-17,6810,28984,237832,-4.09
5001223,2008-08-01,1721,18483,185990,11.5
15006271,2004-11-08,1721,13576,556291,7.34
8119138,2005-03-19,7712,17578,254123,9.42
5001224,2009-02-13,6831,40394,900214,13.47
5001225,2011-02-01,6209,32362,464697,-4.77
5001226,,1920,21252,398318,12.01
10143715,1989-04-19,4612,23333,368445,0.6
5617674,2015-12-29,6411,46722,637163,13.28
4653621,2021-06-19,7810,52994,941390,-4.7
13497939,2008-01-22,4110,49063,468854,0.58
5001227,2019-07-21,9311,08930,249840,7.67
5001228,2023-11-26,8020,05708,790325,7.9
6799347,1999-01-06,5621,39834,393494,-0.38
14390671,,7111,40743,385086,11.95
15941642,2009-03-30,5510,10387,481111,13.93
7924686,2010-01-20,8121,31724,729179,-0.38
8334296,2003-02-22,1721,27692,661011,7.42
15575015,2017-09-30,4511,08232,236524,-2.35
12455424,2021-03-23,4612,28269,375365,10.3
8372013,2014-12-13,9001,39628,70006,14.62
6885556,1996-11-11,4617,37707,598520,-2.37
5001229,1985-09-28,4799,30102,156339,7.25
5415348,2020-06-26,4771,35372,983980,7.3
13635242,2021-04-06,4291,37299,88166,-1.47
15999968,2010-12-25,9525,42145,448862,7.49
12044400,2009-11-08,7219,18493,230181,8.44
15088828,2003-07-06,9602,36815,143120,-2.92
5001230,1998-06-09,6520,52800,608109,-2.95
5001231,2012-06-22,7740,27983,395751,12.02
5001232,2024-12-08,6622,13726,534085,6.2
14401822,2015-03-24,2433,19658,707816,11.51
6569396,2014-06-01,4519,11349,782899,2.61
5001233,2019-01-26,5229,30585,504142,13.76
4669609,2023-10-03,7211,18354,373774,0.06
5274632,2013-06-17,6202,22712,987878,7.09
5001234,2014-12-24,4751,51725,531813,4.71
8873671,2021-05-20,5510,22015,602802,2.87
16233638,2018-10-04,6520,07317,895542,-4.11
10367828,2009-01-21,4778,35756,390483,9.82
13915207,2007-09-29,3109,48070,380938,12.79
14949875,2008-03-06,5229,03230,95719,6.24
8725154,2013-12-24,2932,51746,773139,9.91
9858799,2013-06-08,4612,07710,699543,4.65
9739747,2018-07-20,1011,49378,138668,14.88
16024806,2008-05-08,9329,46012,611876,3.59
8308654,1990-05-19,8622,02209,283541,-2.81
6610187,2012-05-21,5210,31271,577984,11.67
14323626,1998-01-04,3220,35968,991984,-4.52
5001235,2011-02-24,2790,42024,767104,1.43
6133450,2007-07-24,4649,17658,318953,8.27
12322199,2000-01-09,2410,30961,151621,0.38
299369,1991-10-23,4646,10405,805046,2.29
4771814,2008-04-03,6190,41052,632075,-4.59
